,Optimism_rate,marketDailySnapshots_datetime,polygon_rate,Fantom_rate,Avalanche_rate,Arbitrum_rate
0,2.8614270141404563,2022-08-27,0.9214859465242073,0.2830151783616949,1.3301342412322124,2.699799287173404
1,2.8800856564015627,2022-08-26,0.8365028640303404,0.503423356553047,1.3283667010625295,2.748263176659609
2,2.9030128772886674,2022-08-25,0.810746351021817,0.4817697091411877,1.339340210950178,2.5735071680337995
3,3.208806648053717,2022-08-24,0.8154586147299031,0.4828963231315162,1.307603220776564,0.5780499357827066
4,2.879783638390353,2022-08-23,0.8432747111489597,0.4383766110775531,1.3058653918389986,0.5583520178643318
5,2.8904801736963988,2022-08-22,0.8436177244958292,0.4794541189926438,1.3343194991152127,0.4929755537914802
6,2.91055401591487,2022-08-21,0.9181087876943217,0.5045931677298278,1.347052820709779,1.545755799407031
7,3.22464317256679,2022-08-20,0.9169838102763905,0.5051619721502233,1.5912575019184299,1.794596007310173
8,3.6664665652776405,2022-08-19,0.8979027102157727,0.6997074490417324,1.6450833511690193,1.5749293722010822
9,2.8647831001754716,2022-08-18,0.9387367434769553,0.6696044077237361,1.9601078855648748,1.762680480923948
10,2.8567614024128005,2022-08-17,1.0209058431122953,0.7611544243844712,2.2655442749423234,1.4126578543766246
11,2.848907748155086,2022-08-16,1.0410185025011527,0.9075437019419099,2.405425357188099,1.5994205957459926
12,2.9196480110681216,2022-08-15,1.1163615273742162,0.9014799057425907,2.384791651621038,2.272291861578733
13,2.8796918795932958,2022-08-14,1.0355191379776914,0.9679160189732997,2.391657097959539,1.255053941885213
14,2.777211540192954,2022-08-13,1.0285201106946162,0.9545250320525791,2.377660015863746,1.5950765909074454
15,2.800194156766289,2022-08-12,1.0374591354080331,0.6753828735265865,2.3784658695361527,1.421838131964202
16,2.8098285490205157,2022-08-11,0.9047851428874379,0.6341743566593723,2.345140272291603,2.502610886808873
17,2.8110120097370404,2022-08-10,0.8532367868083715,0.5195918474146723,2.04710646570175,2.0973948676646956
18,4.0719573355202625,2022-08-09,0.8554760530814189,0.518794091234196,2.0933410770892196,1.3762549415508745
19,3.0843729238092314,2022-08-08,0.8437914526124088,0.5073396601204632,1.9038575174213113,1.210645724961445
20,3.0699742601128155,2022-08-07,0.8056461005154856,0.5296326402415807,1.7534240724405543,2.052149663355673
21,2.92101084001758,2022-08-06,0.7966500153080035,0.5340450713050643,1.6729242365477224,1.9256019695538067
22,6.162743147231967,2022-08-05,0.7992021495423322,0.4656853903911007,1.6671989668753822,1.5051600684244208
23,0.2255578923030967,2022-08-04,0.7875850044842765,0.418462013624275,1.82556767653653,2.075941996811028
24,0.2249215187601847,2022-08-03,0.8023315570301274,0.3396767594912938,1.8566069215345253,1.942569548479825
25,0.2241440569009051,2022-08-02,0.8357367303600216,0.4170735629366691,1.8732656526384628,0.4251524584034495
26,0.26702429946642,2022-08-01,0.7988609564299171,0.4025716870138632,1.9040926965244187,0.3384067698228781
27,0.301835075282556,2022-07-31,0.7986802125049982,0.4398925731870544,1.2946051903128537,0.4121024225743175
28,0.2871761989137783,2022-07-30,0.8096936983483812,0.3203235989286031,1.2869747904365452,0.4046994071939902
29,0.2884098065965667,2022-07-29,0.8202140507411592,0.3189183872337371,1.2836159301255483,0.4027381182237997
30,1.4178713139840151,2022-07-28,0.8797429483156038,0.2874273191187869,1.3155663239703836,0.3870965643263655
31,1.8284405701523099,2022-07-27,0.7810159936130173,0.2507926536455144,1.783135297839876,0.3201061961166163
32,1.5703745722915485,2022-07-26,0.8363146249645967,0.2904961127272237,1.4425946734588404,0.3384060140927461
33,1.3129039706942631,2022-07-25,0.9282028904806856,0.3239275110919504,1.1368530620995794,0.3306643552028193
34,1.1525151285624988,2022-07-24,0.9313549558321353,0.2668743023373279,1.1321970918057802,0.4136409407228034
35,1.1427673121583939,2022-07-23,0.9251793419799864,0.2591635269225909,1.1414158750133658,0.3785410236976656
36,0.9285001761330606,2022-07-22,0.8401193284907182,0.2596282808285745,1.958786403563135,0.3765545928668478
37,1.8161065324335801,2022-07-21,0.8517534020068444,0.2636359459643749,1.905150519165977,0.3893122664988245
38,1.7825385867225065,2022-07-20,0.8500173254271741,0.2576412177748229,1.9036913483034086,0.4072488068487803
39,1.3776947262918102,2022-07-19,0.8369991201228404,1.888872371426641,1.837301742664188,0.4106224649783618
40,0.9215691686619376,2022-07-18,0.821189865405404,2.1177108719995865,1.701481371016008,0.5034367725480292
41,0.6588405908380692,2022-07-17,0.6834482403805328,2.0690015745042447,1.6687352101881074,0.4659583151582456
42,0.5571524590308427,2022-07-16,0.7509267760896016,1.327736191888855,1.5961134363413716,0.4245131921056063
43,0.45403197256014,2022-07-15,0.7312003367357621,1.471167380809207,1.6364237252459806,0.365978796201739
44,0.4226749748541977,2022-07-13,0.7343626351307396,1.0079854723472357,1.6874662744313411,0.3186768632309237
45,0.4226749748541977,2022-07-13,0.7343626351307396,0.513785780332924,1.6874662744313411,0.3186768632309237
46,0.4960558042512321,2022-07-12,0.7608729733625059,0.5625659979453878,1.744295039843525,0.3262551145872427
47,0.5093673442622418,2022-07-11,0.8538424843362454,0.6247658509902414,1.7830561557912397,0.3239487174286478
48,0.5363741995341512,2022-07-09,0.8031331896007807,0.630217967297371,1.8989801085850657,0.3762194746082551
49,0.5072771245297863,2022-07-09,0.8031331896007807,0.630217967297371,1.8989801085850657,0.3762194746082551
50,0.5553009090843253,2022-07-08,0.9837708717792653,0.6352421268719854,1.8583537562849817,0.2917407699239735
51,0.4995316187016481,2022-07-07,0.9001726188001669,0.6327196461398218,2.0290306467378505,0.275290873283081
52,0.4773442406488291,2022-07-06,0.9903927785767123,0.5649514098959146,2.472301740512456,0.2693846664335172
53,0.4591867228248418,2022-07-05,1.3031699191513801,0.4858849608394522,2.4353127924214486,0.2431446776697298
54,0.4325656518821316,2022-07-04,1.2833821302773993,0.533527622668843,2.4461191338347357,0.242785806938095
55,0.3567032261035767,2022-07-03,1.3249192098747715,0.5515331046407849,2.445168149033922,0.2182969908839535
56,0.3567201478069321,2022-07-02,1.414597039305699,0.5393376881017246,2.4589888825615165,0.2205222929700139
57,1.0939270669870087,2022-07-01,1.4360307812923776,0.5468956540888043,2.633735776548634,0.2669595739535954
58,1.0361963235249898,2022-06-30,1.1989875674089094,0.463833963756868,2.741672016893423,0.2951763247853646
59,1.0588445421492136,2022-06-29,1.1878429688742267,0.4570733766889722,2.764045544889467,0.2927941055771933
60,1.106869156136155,2022-06-27,0.6584717537835991,0.4967454532406191,2.798847662827749,0.2700236005479484
61,1.2059231593195725,2022-06-27,0.6584717537835991,0.4967454532406191,2.798847662827749,0.2700236005479484
62,1.1979636317480675,2022-06-26,0.6624061270407767,0.3844890018667322,2.7983357678994905,0.3247080867675456
63,1.189020441473499,2022-06-25,0.9434503735881,0.2019962171560565,2.7778203320002333,0.270298737861743
64,1.5548361953973704,2022-06-24,0.8494806025142321,0.1997136324763257,2.8124925034691453,0.261148621900236
65,1.5983297604806512,2022-06-23,0.8490609199946515,0.1809568737605504,2.8250303160179344,0.2430699760075316
66,1.6417257754096815,2022-06-22,0.8805052482589122,0.1705707258343929,2.8353622456094727,0.3219809133031222
67,0.792309936455696,2022-06-21,0.8374477513972963,0.1022071075717873,2.8406079952105014,0.2599651560200145
68,0.807754015660624,2022-06-20,0.509185071158394,0.095864714296776,2.866951085617502,0.2926180059784166
69,0.7619027793169509,2022-06-19,0.7944795963433628,0.2074504946911926,2.8683916087873014,0.1944902373145761
70,0.7871468661376447,2022-06-18,0.8285298830668412,0.4890199367905538,2.8904467410627595,0.2432171850541109
71,0.9329354802007113,2022-06-17,0.8798552736505035,0.8937370034674105,2.8807988624602747,0.4079480366482529
72,1.2662099022941253,2022-06-16,0.9101473564124896,0.8898399051616566,3.0293802609257714,0.3052853179822297
73,1.2336175635709652,2022-06-15,1.6176254871778768,0.9504018117443853,2.824575905221055,0.3575210893957781
74,0.9121637725012598,2022-06-14,1.5911930046649132,0.9142760166379753,2.392572567995545,0.3867044171775548
75,0.972952391973279,2022-06-13,1.757307421581486,1.3169414191426825,2.5216088286964973,0.583791531374949
76,1.4583000669859738,2022-06-12,1.4415689941181424,2.005619928019119,2.6220217900028144,0.6652857825751016
77,1.453445549836958,2022-06-11,1.346086095851023,2.101355368983582,2.7311645565825318,0.7086236236325213
78,1.7217176704202573,2022-06-10,1.4721433598944915,2.141402533164277,2.869817416281531,0.7040660321234306
79,2.1734054843737036,2022-06-09,1.4126977817638857,2.2270922823712764,2.9165251899764693,0.6939793897986758
80,2.1239167964899073,2022-06-08,1.3673577235416208,2.7525159018054524,3.1384585418285353,0.6845870530123103
81,2.4019691286967984,2022-06-07,1.3813848290694148,2.802950474944545,2.91789974980556,0.6883643986072476
82,2.2531999381319596,2022-06-06,1.355947532177852,0.8573233689562972,2.9185521948647777,0.6959077197599524
83,2.90172597584934,2022-06-05,1.3938864717988035,0.864110762364722,3.0495868643111734,0.6888875327698968
84,4.400151796073866,2022-06-04,1.2814375598425767,2.1920339633329924,4.112118350339779,0.7405674739099466
85,1.7713283830952524,2022-06-03,1.2532212620921492,0.858325583804737,2.912008652906404,0.7427177454830982
86,0.8120178770399966,2022-06-02,1.2323822083894573,0.8636661836859395,4.43952786932265,0.8442071713443791
87,1.104741140365777,2022-06-01,1.276927504335647,0.9081723693870473,2.5556209588715517,0.7703171250150888
88,0.6014774450121683,2022-05-31,1.155607403016039,0.7370145469707363,1.1187071177786392,0.7915565063066792
89,0.5189013055577912,2022-05-30,1.1571458407772999,0.5545876306874757,1.105453387200272,0.7062950326690809
90,0.4839480918384402,2022-05-29,1.0894948115100933,0.3964689610294222,1.094084491969289,0.854439362593344
91,0.4617549379320594,2022-05-28,1.074555771049984,0.4021293388530918,1.064947061509891,0.7423638116091539
92,0.8081349762829294,2022-05-27,1.033474367645754,0.4434633403206058,1.1568916483193292,0.7672301487328295
93,0.9984383367613912,2022-05-26,0.9379433324382621,0.4897632043660621,1.8351865354092491,0.7328272075587541
94,1.5792492869150234,2022-05-25,0.8453838598557603,0.4881761208569247,1.9713789478420036,0.6852999224589666
95,1.6417826040331855,2022-05-24,0.74329570792902,0.4643198679126657,2.0430700529030874,0.6805994329347405
96,1.6794130268292347,2022-05-23,0.9016784351450691,1.9462636158801927,2.146622150192975,0.6026921954041152
97,1.600561414934575,2022-05-22,1.045208886708893,1.7562351581094469,2.2047498945150372,0.600079418470929
98,1.6007158252796332,2022-05-21,1.0841784754566217,2.608934331509956,1.9918282342541118,0.5925039558671222
99,1.7451762061322353,2022-05-20,1.4332331132325489,2.7034802969406524,2.301816873610781,0.5706120672737396
100,1.8102346180420876,2022-05-19,1.2562670159228384,1.2687065069768164,2.2894998982511594,0.5673033841656819
101,1.1273314850049234,2022-05-17,1.0789009112270025,2.1120982004863893,1.655025346531213,2.3240152170849493
102,1.2379181651853437,2022-05-17,1.0789009112270025,2.1120982004863893,1.655025346531213,2.3240152170849493
103,0.9206761155691994,2022-05-16,1.2992738080293798,1.4294798049261603,1.5198613521215982,2.7506604766043026
104,0.6009117161068499,2022-05-15,1.5707856424787507,2.055414702060843,1.7024674574796395,2.646817623456617
105,0.712962379727309,2022-05-14,1.7651155019376716,1.7602079894973257,1.788689802383615,2.7126361834328523
106,0.5004054468715526,2022-05-13,0.6196410136288638,1.7282979819468582,1.7473730164019046,0.5777909641125152
107,0.2865412353945394,2022-05-12,1.4076277922494982,2.004379209971333,1.762543189047794,0.6848462817492957
108,0.882137102484359,2022-05-11,1.9674060019206938,2.6977717356827213,1.5972574385942746,0.7776130333736856
109,1.0601932155916214,2022-05-10,1.9155440815354934,2.4592428402365405,2.155732839858346,0.5359644959032689
110,0.899136866514985,2022-05-09,2.6882054063224308,3.0336433849502096,1.8221332246582873,0.4984419481461675
111,1.1404537642754309,2022-05-08,2.2703998145851005,3.232972523652174,1.8127557788997541,0.5121715464635451
112,1.2183034317985881,2022-05-07,2.1868517369754663,2.327653802446535,1.4905858922405457,0.552803793185694
113,1.2310867094468458,2022-05-06,2.2335322943948737,3.310585558130001,1.144087668839313,0.5228424336943862
114,1.353814225901107,2022-05-05,2.3013349739296527,2.882870311304811,1.3350683165090587,0.5328148468510276
115,1.3509360948465976,2022-05-04,2.41370325340077,2.6080296552929503,1.4912535230665098,0.5816674844101717
116,1.5692425814327597,2022-05-03,2.0568758435110173,2.4507535336238493,2.918454568453766,0.5475721753670256
117,1.7090365651983177,2022-05-02,2.224896014275418,2.177932448686822,2.903069407950194,1.3948377206724818
118,1.1795371533864036,2022-05-01,2.6554386376498207,2.8039294421927496,2.9184203646968885,1.8552156943234845
119,0.9263518927344153,2022-04-30,2.6973504889135813,2.471391461259012,2.920652241328559,1.6399031978875331
120,1.8697055192040926,2022-04-29,2.119952974615974,1.600499155123965,3.468174943340161,1.5460355071520506
121,2.233162199788018,2022-04-28,2.1779048060136614,1.4452033216193207,2.912902830803481,1.968318427141459
122,2.178201188615471,2022-04-27,2.4461196775116236,2.0459958342415865,2.9106730299402996,1.9397503910159508
123,0.8493417285694392,2022-04-26,2.4605663137334477,1.3740102455266343,3.03126183935102,2.183748962852982
124,0.7795924157228717,2022-04-25,2.4591886144813304,1.2720926507273687,3.82179765228805,2.268570070538951
125,0.8278711903297953,2022-04-24,2.6134608695693506,1.1731331395049027,3.972583244298605,2.292971167329337
126,0.4457376453909966,2022-04-23,2.63930037369474,1.7521141753616316,4.7153103810439845,2.3348888679924613
127,0.65673070053387,2022-04-22,2.5936159645783183,2.066397903692027,3.570989794223175,1.8834533383827976
128,1.2879871987036189,2022-04-21,2.561201823080015,3.3325370811300186,4.231141163238623,1.8839177326422507
129,1.022879318193772,2022-04-20,2.858101060557683,2.5565788454522944,3.213797361483934,2.234558371253747
130,1.7834665683356028,2022-04-19,2.8486809080914917,2.683272306063813,2.8130399640516925,2.2441320963674993
131,1.4934729611933388,2022-04-18,3.037548582953013,2.6766888054480575,2.9365748389967172,2.6448989806318766
132,2.0520166149557473,2022-04-16,1.912041860595754,3.3399636314516155,2.589346443212553,2.4006789470209706
133,2.0520166149557473,2022-04-16,1.912041860595754,3.3399636314516155,2.589346443212553,2.3341721162421916
134,2.340712391057168,2022-04-15,1.761760928193089,6.446480265444887,2.428210200951971,3.123803881447952
135,1.7242008689277717,2022-04-12,2.884557544694824,3.780680496269747,2.740909309452015,2.984560219601531
136,1.7242008689277717,2022-04-12,2.884557544694824,3.780680496269747,2.740909309452015,3.002792628310304
137,1.1702607014853956,2022-04-12,2.884557544694824,3.780680496269747,2.740909309452015,2.984560219601531
138,1.1702607014853956,2022-04-12,2.884557544694824,3.780680496269747,2.740909309452015,3.002792628310304
139,0.712122603452608,2022-04-11,2.8339318815853094,6.2840625001954304,4.309875752493033,4.088446731951902
140,1.5946895162247743,2022-04-09,10.144634334489728,4.505606418782046,3.0388303496447753,2.9227227413789505
141,1.4278872483431846,2022-04-08,3.0861140405507665,5.340215365356343,3.4114675356630086,2.5078897742962227
142,1.9673306552967527,2022-04-08,3.0861140405507665,5.340215365356343,3.4114675356630086,2.5078897742962227
143,1.9450280599672538,2022-04-06,2.685442770771175,3.571156526553356,8.825153724014767,1.7153057949614674
144,2.251090919577484,2022-04-05,2.390576601230561,3.619834471701312,30.126426988213357,1.0760942983036652
145,1.5132396672936985,2022-04-05,2.390576601230561,3.619834471701312,30.126426988213357,1.0760942983036652
146,1.367718045556227,2022-04-04,2.761511004307434,6.188762521582601,2.939042334648363,0.5847050735605711
147,2.472387308475984,2022-04-03,2.383107083988418,4.9777275817189635,3.4508572768779944,0.7326377379062422
148,3.2263679438185022,2022-04-02,2.166184534432891,8.168022061960897,3.3362881885511513,0.3952376915867758
149,3.1952521386511945,2022-03-31,2.7071971761913636,7.008755762509518,8.873581648415897,0.1946919966946565
150,3.1952521386511945,2022-03-31,2.7071971761913636,7.008755762509518,3.17935860766253,0.1946919966946565
151,2.994132112757835,2022-03-29,2.062429103442201,6.661260308587432,18.727367814041546,5.400433402853809
152,2.994132112757835,2022-03-29,2.062429103442201,6.661260308587432,18.727367814041546,4.625511179115698
153,3.164740445098967,2022-03-28,2.938548694399728,10.235744219819683,8.709737188294161,5.756027038976295
154,3.171887174140685,2022-03-28,2.938548694399728,10.235744219819683,8.709737188294161,5.756027038976295
155,3.211764854239695,2022-03-26,1.5619077328673663,5.333211266897201,2.104165106398563,11.183548143371626
156,3.211764854239695,2022-03-26,1.5619077328673663,34.57736263165091,2.104165106398563,11.183548143371626
157,8.441004140691833,2022-03-26,1.5619077328673663,5.333211266897201,2.104165106398563,11.183548143371626
158,8.441004140691833,2022-03-26,1.5619077328673663,34.57736263165091,2.104165106398563,11.183548143371626
159,2.277067624788227,2022-03-25,1.9712486707257002,2.5786364263863115,2.5241681260633086,2.604834948058942
160,0.6587242092191018,2022-03-24,2.52858049252375,2.118163243438544,6.292045411715312,2.1072530146124673
161,0.2540666131916873,2022-03-21,1.5018668754138227,1.3918650803397632,3.171408547598308,0.766831383638964
162,0.2540666131916873,2022-03-21,1.5018668754138227,1.3918650803397632,3.171408547598308,0.5986039197576812
163,0.2540666131916873,2022-03-21,1.5018668754138227,1.63623966754734,3.171408547598308,0.766831383638964
164,0.2540666131916873,2022-03-21,1.5018668754138227,1.63623966754734,3.171408547598308,0.5986039197576812
165,0.2417352641183507,2022-03-19,1.5824688466682575,1.813093299163861,7.942481651186435,1.791107714173629
166,0.0828854263496178,2022-03-18,0.2072785084474194,0.4799815027527111,1.5793212717776617,0.1983867969032284
167,0.0010184827874141,2022-03-18,0.2072785084474194,0.4799815027527111,1.5793212717776617,0.1983867969032284
